source_file,line,condition_count,function_name,decision_excerpt,covered
libs/ra_board_ek_ra8d2/src/ra_board_ek_ra8d2.c,975,2,ra_board_audio_init,"if (channels != (uint8_t)k_ra_audio_channels_mono &&",no
libs/ra_board_ek_ra8d2/src/ra_board_ek_ra8d2.c,1029,2,ra_board_audio_play_sample_block,"if (len == 0U || (len % (uint32_t)k_ra_audio_samples_per_word) != 0U) {",no
libs/ra_net/src/ra_net_ipv4.c,473,2,ra_net_test_inject_frame,"if ((len < k_eth_hdr_len) || (len > (uint16_t)k_ra_net_pal_frame_max)) {",yes
libs/ra_net/src/ra_net_ipv4.c,517,2,ra_net_test_drain_tx,"if ((out_buf == nullptr) || (inout_len == nullptr)) {",yes
libs/ra_net/src/ra_net_ipv4.c,665,2,ra_net_send,"if ((len == 0U) || (handle >= (uint8_t)k_ra_net_max_sockets)) {",yes
libs/ra_net/src/ra_net_ipv4.c,717,4,ra_net_recv,"if ((buf == nullptr) || (got_len == nullptr) || (remote_ip == nullptr) ||",yes
libs/ra_net/src/ra_net_ipv4.c,721,2,ra_net_recv,"if ((max_len == 0U) || (handle >= (uint8_t)k_ra_net_max_sockets)) {",yes
libs/ra_net/src/ra_net_tcp.c,111,2,find_tcp_socket,"if (match_state != 0U && t->state != want_state) {",yes
libs/ra_net/src/ra_net_tcp.c,117,2,find_tcp_socket,"if (t->remote_port == remote_port && memcmp(t->remote_ip.bytes, remote_ip.bytes, 4U) == 0) {",yes
libs/ra_net/src/ra_net_tcp.c,204,2,tcp_emit_segment,"if ((data_len != 0U) && (data != nullptr)) {",yes
libs/ra_net/src/ra_net_arp.c,154,2,arp_insert,"if (s->arp[i].timestamp_ms != 0U && memcmp(s->arp[i].ip.bytes, ip->bytes, 4U) == 0) {",yes
libs/ra_net/src/ra_net_udp.c,69,2,find_udp_socket_by_port,"if (s->socks[i].kind == k_ra_net_sock_udp && s->socks[i].udp.local_port == port) {",partial
libs/ra_net/src/ra_net_udp.c,258,2,ra_net_udp_send,"if ((dst_port == 0U) || (len == 0U)) {",partial
libs/ra_net/src/ra_net_udp.c,399,2,ra_net_udp_handle,"if (s->dns_pending != 0U && sport == (uint16_t)k_dns_port) {",yes
libs/ra_net/src/ra_net_udp.c,532,2,dns_consume_response,"while (pos < dlen && dns[pos] != 0U) {",partial
libs/ra_net/src/ra_net_udp.c,539,2,dns_consume_response,"if (pos < dlen && dns[pos] == 0U) {",partial
libs/ra_net/src/ra_net_udp.c,554,2,dns_consume_response,"while (pos < dlen && dns[pos] != 0U) {",partial
libs/ra_net/src/ra_net_udp.c,570,3,dns_consume_response,"if (rrtype == (uint16_t)k_dns_rr_a && rrclass == (uint16_t)k_dns_rr_class_in && rdlen == 4U) {",partial
libs/ra_net/src/ra_net_udp.c,610,2,ra_net_dns_query,"if ((hostname == nullptr) || (out_ip == nullptr)) {",partial
libs/ra_net/src/ra_net_udp.c,657,3,ra_net_dns_query,"while ((s->dns_pending != 0U) && (s->dns_rcode == 0U) && (poll_budget != 0U)) {",partial
libs/ra_mpu/src/ra_mpu.c,57,2,ra_mpu_is_pow2,"return (value != 0U) && ((value & (value - 1U)) == 0U);",yes
libs/ra_mpu/src/ra_mpu.c,80,2,ra_mpu_encode_ap,"if (priv == k_ra_mpu_perm_rw && unpriv == k_ra_mpu_perm_none) {",yes
libs/ra_mpu/src/ra_mpu.c,83,2,ra_mpu_encode_ap,"if (priv == k_ra_mpu_perm_rw && unpriv == k_ra_mpu_perm_rw) {",yes
libs/ra_mpu/src/ra_mpu.c,86,2,ra_mpu_encode_ap,"if (priv == k_ra_mpu_perm_ro && unpriv == k_ra_mpu_perm_none) {",yes
libs/ra_mpu/src/ra_mpu.c,89,2,ra_mpu_encode_ap,"if (priv == k_ra_mpu_perm_ro && unpriv == k_ra_mpu_perm_ro) {",yes
libs/ra_mpu/src/ra_mpu.c,134,2,ra_mpu_validate_region,"if (!ra_mpu_is_pow2(r->size) || r->size < (uint32_t)k_ra_mpu_min_region_size) {",yes
libs/ra_mpu/src/ra_mpu.c,283,2,ra_mpu_validate_cfg,"if (cfg->region_count > 0U && cfg->regions == nullptr) {",yes
libs/ra_core/src/ra_log.c,260,2,internal_itm_put_u32,"while (value != 0U && i < k_ra_u32_max_digits) {",yes
libs/ra_hal/src/ra_glcdc.c,397,2,ra_glcdc_set_clut_double_buffered,"if ((entries == 0U) || (entries > (uint32_t)k_ra_glcdc_clut_entries)) {",yes
libs/ra_hal/src/ra_usb_pmsc.c,1097,2,ra_usb_pmsc_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_ipc.c,711,2,ra_ipc_can_access,"*out_can_access = (bool)(secure_match && privileged_match);",partial
libs/ra_hal/src/ra_ipc.c,957,2,ra_ipc_dispatch,"if ((fn != nullptr) && (fired != 0U)) {",partial
libs/ra_hal/src/ra_crc.c,70,2,ra_crc_is_32bit_poly,"return (poly == k_ra_crc_poly_32_ieee802_3) || (poly == k_ra_crc_poly_32c_rev);",yes
libs/ra_hal/src/ra_touch.c,254,2,priv_validate_cfg,"if ((cfg->target_7b != k_ra_touch_gt911_addr_low) &&",partial
libs/ra_hal/src/ra_touch.c,309,2,priv_stash_state,"if ((s_state.max_points == 0U) || (s_state.max_points > k_ra_touch_max_points)) {",partial
libs/ra_hal/src/ra_usb_hhub.c,272,2,internal_port_ok,"return (port >= k_ra_hhub_first_port) && (port <= s_state.device.port_count);",partial
libs/ra_hal/src/ra_usb_hhub.c,468,2,ra_usb_hhub_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_rsip.c,62,2,,"#if defined(RA_SIMULATOR_MODE) && !defined(RA_RSIP_SOFTWARE_BACKEND)",partial
libs/ra_hal/src/ra_rsip.c,1100,2,ra_rsip_sha256_update,"if ((data == nullptr) && (len != 0U)) {",yes
libs/ra_hal/src/ra_rsip.c,1224,2,ra_rsip_hmac_sha256_init,"if ((key == nullptr) && (key_len != 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,2261,2,ra_rsip_aes_cipher,"if ((mode == k_ra_rsip_aes_mode_gcm) || (mode == k_ra_rsip_aes_mode_ccm)) {",yes
libs/ra_hal/src/ra_rsip.c,2264,3,ra_rsip_aes_cipher,"if (((mode == k_ra_rsip_aes_mode_ecb) || (mode == k_ra_rsip_aes_mode_cbc) ||",yes
libs/ra_hal/src/ra_rsip.c,2265,2,ra_rsip_aes_cipher,"(mode == k_ra_rsip_aes_mode_cmac)) &&",yes
libs/ra_hal/src/ra_rsip.c,2395,2,internal_aead_run,"if ((aad != nullptr) && (aad_len > 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,2712,2,ra_rsip_poly1305,"if ((msg == nullptr) && (msg_len != 0U)) {",yes
libs/ra_hal/src/ra_rsip.c,2823,2,internal_hash_validate,"if ((msg == nullptr) && (msg_len != 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,2830,3,internal_hash_validate,"if ((alg != k_ra_rsip_hash_shake128) && (alg != k_ra_rsip_hash_shake256) && (digest_len < n)) {",partial
libs/ra_hal/src/ra_rsip.c,2923,2,ra_rsip_hash,"((alg == k_ra_rsip_hash_shake128) || (alg == k_ra_rsip_hash_shake256)) ? digest_len : needed;",partial
libs/ra_hal/src/ra_rsip.c,2958,2,ra_rsip_hmac,"if ((msg == nullptr) && (msg_len != 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,3092,3,ra_rsip_rsa_sign,"if ((size != k_ra_rsip_rsa_1024) && (size != k_ra_rsip_rsa_2048) &&",partial
libs/ra_hal/src/ra_rsip.c,3093,2,ra_rsip_rsa_sign,"(size != k_ra_rsip_rsa_3072) && (size != k_ra_rsip_rsa_4096)) {",partial
libs/ra_hal/src/ra_rsip.c,3143,3,ra_rsip_rsa_verify,"if ((size != k_ra_rsip_rsa_1024) && (size != k_ra_rsip_rsa_2048) &&",partial
libs/ra_hal/src/ra_rsip.c,3144,2,ra_rsip_rsa_verify,"(size != k_ra_rsip_rsa_3072) && (size != k_ra_rsip_rsa_4096)) {",partial
libs/ra_hal/src/ra_rsip.c,3921,2,internal_kdf_validate,"if ((label == nullptr) && (label_len != 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,3924,2,internal_kdf_validate,"if ((salt == nullptr) && (salt_len != 0U)) {",partial
libs/ra_hal/src/ra_rsip.c,3931,3,internal_kdf_validate,"if (((op == k_ra_rsip_kdf_op_hkdf_sha256) || (op == k_ra_rsip_kdf_op_hkdf_sha384) ||",partial
libs/ra_hal/src/ra_rsip.c,3932,2,internal_kdf_validate,"(op == k_ra_rsip_kdf_op_hkdf_sha512)) &&",partial
libs/ra_hal/src/ra_rsip.c,4326,2,ra_rsip_dotf_route,"if (on && (slot >= (uint8_t)k_ra_rsip_kv_slot_count)) {",partial
libs/ra_hal/src/ra_gpt.c,634,2,ra_gpt_write_dma,"if ((channel >= (uint8_t)k_ra_gpt_channel_count) || (count == 0U)) {",yes
libs/ra_hal/src/ra_gpt.c,688,2,ra_gpt_read_dma,"if ((channel >= (uint8_t)k_ra_gpt_channel_count) || (count == 0U)) {",partial
libs/ra_hal/src/ra_gpt.c,931,2,ra_gpt_dead_time_set,"reg->GTDTCR = ((rising_dt != 0U) || (falling_dt != 0U)) ? k_ra_gpt_gtdtcr_tde : 0U;",yes
libs/ra_hal/src/ra_ptp.c,243,2,internal_send,"if ((s_role != k_ra_ptp_role_master) && (s_role != k_ra_ptp_role_boundary_clock)) {",partial
libs/ra_hal/src/ra_usb_hmsc.c,922,2,ra_usb_hmsc_build_cbw,"if ((cdb_len == 0U) || (cdb_len > k_ra_hmsc_cdb_max_len)) {",partial
libs/ra_hal/src/ra_usb_hmsc.c,992,2,ra_usb_hmsc_decode_csw,"if ((status_byte != k_ra_hmsc_csw_status_passed) &&",yes
libs/ra_hal/src/ra_usb_hmsc.c,993,2,ra_usb_hmsc_decode_csw,"(status_byte != k_ra_hmsc_csw_status_failed) &&",yes
libs/ra_hal/src/ra_usb_hmsc.c,1027,2,ra_usb_hmsc_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_hmsc.c,1274,3,internal_normalise_xfer_err,"if ((err == k_ra_ok) || (err == k_ra_err_no_data) || (err == k_ra_err_hw_timeout)) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,479,2,br_fill,"while (br->nbits <= 24U && !br->had_eoi) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,960,2,dec_skip_segment,"if (len < 2U || (uint32_t)len > d->src_len - d->cursor) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,987,2,dec_parse_dqt,"if (len < 2U || (uint32_t)len > d->src_len - d->cursor) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,997,2,dec_parse_dqt,"if (tq >= (uint8_t)k_ra_jpeg_quant_tabs || pq != 0U) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1031,2,dec_parse_dht,"if (len < 2U || (uint32_t)len > d->src_len - d->cursor) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1041,2,dec_parse_dht,"if (tc >= (uint8_t)k_ra_jpeg_huff_classes || th >= (uint8_t)k_ra_jpeg_huff_ids) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1089,2,dec_parse_sof0,"if (len < 8U || (uint32_t)len > d->src_len - d->cursor) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1104,2,dec_parse_sof0,"if (d->ncomp != 1U && d->ncomp != 3U) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1131,2,dec_parse_sof0,"bool is_444 = (d->hmax == 1U && d->vmax == 1U);",partial
libs/ra_hal/src/ra_jpeg_sw.c,1132,5,dec_parse_sof0,"bool is_420 = (d->hmax == 2U && d->vmax == 2U && d->comp_h[1] == 1U && d->comp_v[1] == 1U &&",partial
libs/ra_hal/src/ra_jpeg_sw.c,1133,2,dec_parse_sof0,"d->comp_h[2] == 1U && d->comp_v[2] == 1U);",partial
libs/ra_hal/src/ra_jpeg_sw.c,1134,2,dec_parse_sof0,"if (!is_444 && !is_420) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1161,2,dec_parse_sos,"if (len < 6U || (uint32_t)len > d->src_len - d->cursor) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1184,2,dec_parse_sos,"if (d->comp_dc_id[idx] >= (uint8_t)k_ra_jpeg_huff_ids ||",partial
libs/ra_hal/src/ra_jpeg_sw.c,1223,2,dec_block,"if (r < 0 && t != 0) {",partial
libs/ra_hal/src/ra_jpeg_sw.c,1400,2,ra_jpeg_sw_get_dimensions,"while (i < jpeg_len && jpeg_buf[i] == (uint8_t)k_ra_jpeg_marker_byte) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1409,2,ra_jpeg_sw_get_dimensions,"if (mk == (uint16_t)k_ra_jpeg_marker_soi || mk == (uint16_t)k_ra_jpeg_marker_eoi) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1416,2,ra_jpeg_sw_get_dimensions,"if (seglen < 2U || (uint32_t)seglen > jpeg_len - i) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1429,2,ra_jpeg_sw_get_dimensions,"if (*out_w == 0U || *out_h == 0U) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1434,4,ra_jpeg_sw_get_dimensions,"if (mk >= 0xFFC0U && mk <= 0xFFCFU && mk != (uint16_t)k_ra_jpeg_marker_dht && mk != 0xFFC8U) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1639,2,ra_jpeg_sw_decode,"while (d->cursor < d->src_len && d->src[d->cursor] == (uint8_t)k_ra_jpeg_marker_byte) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,1655,4,ra_jpeg_sw_decode,"} else if (mk >= 0xFFC1U && mk <= 0xFFCFU && mk != (uint16_t)k_ra_jpeg_marker_dht &&",yes
libs/ra_hal/src/ra_jpeg_sw.c,1681,2,ra_jpeg_sw_decode,"} else if (mk >= (uint16_t)k_ra_jpeg_marker_rst0 && mk <= (uint16_t)k_ra_jpeg_marker_rst7) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,2434,2,ra_jpeg_sw_encode,"if (width == 0U || height == 0U) {",yes
libs/ra_hal/src/ra_jpeg_sw.c,2437,2,ra_jpeg_sw_encode,"if (quality < (uint8_t)k_ra_jpeg_sw_quality_min || quality > (uint8_t)k_ra_jpeg_sw_quality_max) {",yes
libs/ra_hal/src/ra_usb_cdc.c,185,2,internal_apply_line_coding,"if ((data == nullptr) || (len < k_ra_cdc_line_coding_len)) {",partial
libs/ra_hal/src/ra_usb_cdc.c,218,2,ra_usb_cdc_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_cdc.c,312,2,ra_usb_cdc_send,"if ((data == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_cdc.c,443,2,ra_usb_cdc_handle_setup,"if ((setup->bm_request_type != k_ra_cdc_bm_class_recip_iface) &&",partial
libs/ra_hal/src/ra_eth.c,329,2,internal_resolve_sizes,"if ((tx == 0U) || (tx > k_ra_eth_num_tx_desc)) {",yes
libs/ra_hal/src/ra_eth.c,332,2,internal_resolve_sizes,"if ((rx == 0U) || (rx > k_ra_eth_num_rx_desc)) {",yes
libs/ra_hal/src/ra_eth.c,335,2,internal_resolve_sizes,"if ((bs < k_ra_eth_min_frame) || (bs > k_ra_eth_buf_size)) {",yes
libs/ra_hal/src/ra_eth.c,732,2,ra_eth_write,"if ((len < k_ra_eth_min_frame) || (len > k_ra_eth_max_frame)) {",yes
libs/ra_hal/src/ra_dotf.c,326,2,internal_validate_region,"if ((region->start_addr < lo) || (region->end_addr > hi)) {",partial
libs/ra_hal/src/ra_dotf.c,361,2,internal_check_overlap,"if ((region->start_addr <= live->end_addr) && (live->start_addr <= region->end_addr)) {",partial
libs/ra_hal/src/ra_dotf.c,630,3,,"if ((handle->size != k_ra_dotf_key_size_128) && (handle->size != k_ra_dotf_key_size_192) &&",partial
libs/ra_hal/src/ra_dotf.c,734,2,internal_validate_rotate_inputs,"if ((new_handle->size != k_ra_dotf_key_size_128) &&",partial
libs/ra_hal/src/ra_dotf.c,735,2,internal_validate_rotate_inputs,"(new_handle->size != k_ra_dotf_key_size_192) &&",partial
libs/ra_hal/src/ra_dotf.c,829,3,,"if ((level != k_ra_dotf_sca_off) && (level != k_ra_dotf_sca_standard) &&",partial
libs/ra_hal/src/ra_dotf.c,849,3,,"if ((size != k_ra_dotf_key_size_128) && (size != k_ra_dotf_key_size_192) &&",partial
libs/ra_hal/src/ra_rmac_phy.c,346,2,ra_rmac_phy_link_status_get,"if ((out->link_up != 0U) && (out->auto_neg_done != 0U)) {",yes
libs/ra_hal/src/ra_rmac_phy.c,352,2,ra_rmac_phy_link_status_get,"if ((err == k_ra_ok) && ((msr & k_ra_rmac_phy_msr_1000full) != 0U)) {",partial
libs/ra_hal/src/ra_rmac_phy.c,356,2,ra_rmac_phy_link_status_get,"if ((err == k_ra_ok) && ((msr & k_ra_rmac_phy_msr_1000half) != 0U)) {",partial
libs/ra_hal/src/ra_bkup.c,135,2,internal_validate_chan,"if (((uint8_t)ch->edge != k_ra_bkup_edge_falling) &&",partial
libs/ra_hal/src/ra_bkup.c,139,2,internal_validate_chan,"if (((uint8_t)ch->capture_src != k_ra_bkup_capture_src_pin) &&",partial
libs/ra_hal/src/ra_sram.c,682,2,,"if ((iclk_hz == 0U) || (iclk_max_hz == 0U)) {",partial
libs/ra_hal/src/ra_usb_haud.c,630,2,internal_format_ok,"if ((channel_count < (uint8_t)k_ra_haud_min_channels) ||",partial
libs/ra_hal/src/ra_usb_haud.c,634,2,internal_format_ok,"if ((bits_per_sample < (uint8_t)k_ra_haud_min_bits) ||",partial
libs/ra_hal/src/ra_usb_haud.c,638,2,internal_format_ok,"if ((sample_rate < k_ra_haud_min_sample_rate_hz) ||",partial
libs/ra_hal/src/ra_usb_haud.c,665,2,ra_usb_haud_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_haud.c,915,2,ra_usb_haud_send_samples,"if ((buf == nullptr) && (len_bytes != 0U)) {",partial
libs/ra_hal/src/ra_iic_b_slave.c,179,2,ra_iic_b_slave_send,"if ((len > 0U) && (data == nullptr)) {",partial
libs/ra_hal/src/ra_iic_b_slave.c,216,2,ra_iic_b_slave_receive,"if ((len > 0U) && (buf == nullptr)) {",partial
libs/ra_hal/src/ra_dmac.c,151,2,internal_dts_code,"if (mode == k_ra_dmac_mode_normal || mode == k_ra_dmac_mode_repeat_block) {",partial
libs/ra_hal/src/ra_dmac.c,246,2,internal_dmint_value,"if (cfg->irq_each && cfg->mode != k_ra_dmac_mode_repeat_block) {",partial
libs/ra_hal/src/ra_dmac.c,563,2,ra_dmac_set_address_mode,"if ((src_mode > k_ra_dmac_addr_decrement) || (dest_mode > k_ra_dmac_addr_decrement)) {",yes
libs/ra_hal/src/ra_ceu.c,348,2,internal_wait_idle,"if (((cstsr & (uint32_t)k_ra_ceu_cstsr_mask_cpton) == 0U) &&",partial
libs/ra_hal/src/ra_ceu.c,616,2,ra_ceu_init,"if ((cfg->capture_mode == k_ra_ceu_capture_continuous) &&",partial
libs/ra_hal/src/ra_ceu.c,974,2,internal_arm_capture,"if ((s_ceu_image_area != 0U) && (bufs->y_top != nullptr)) {",yes
libs/ra_hal/src/ra_ssie.c,382,2,internal_build_ssiofr,"if (cfg->lr_continue && cfg->role == k_ra_ssie_role_master) {",partial
libs/ra_hal/src/ra_ssie.c,385,3,internal_build_ssiofr,"if (cfg->bck_idle_stop && cfg->role == k_ra_ssie_role_master && !cfg->lr_continue) {",partial
libs/ra_hal/src/ra_ssie.c,412,2,internal_build_ssifcr,"if (cfg->enable_aucke && cfg->role == k_ra_ssie_role_master) {",partial
libs/ra_hal/src/ra_ssie.c,522,2,internal_validate_init_cfg,"if (cfg->tx_threshold > k_ra_ssie_thresh_max || cfg->rx_threshold > k_ra_ssie_thresh_max) {",partial
libs/ra_hal/src/ra_ssie.c,706,3,ra_ssie_start,"if (dir != k_ra_ssie_dir_rx && dir != k_ra_ssie_dir_tx && dir != k_ra_ssie_dir_tx_rx) {",yes
libs/ra_hal/src/ra_ssie.c,866,2,ra_ssie_set_thresholds,"if (tx_threshold > k_ra_ssie_thresh_max || rx_threshold > k_ra_ssie_thresh_max) {",yes
libs/ra_hal/src/ra_ssie.c,1047,2,internal_validate_dma_cfg,"if (!*want_tx && !*want_rx) {",partial
libs/ra_hal/src/ra_ssie.c,1050,3,internal_validate_dma_cfg,"if (*want_tx && (dma->tx_buffer == nullptr || dma->tx_samples == 0U)) {",partial
libs/ra_hal/src/ra_ssie.c,1053,3,internal_validate_dma_cfg,"if (*want_rx && (dma->rx_buffer == nullptr || dma->rx_samples == 0U)) {",partial
libs/ra_hal/src/ra_ssie.c,1448,2,ra_ssie_attach_dma_pair,"if (tx_dma_channel >= (uint8_t)k_ra_ssie_dma_max_ch &&",yes
libs/ra_hal/src/ra_ble.c,338,2,ra_ble_hci_send_command,"if ((params == NULL) && (params_len > 0U)) {",partial
libs/ra_hal/src/ra_ble.c,374,2,ra_ble_hci_send_acl_data,"if ((payload == NULL) && (len > 0U)) {",partial
libs/ra_hal/src/ra_ble.c,458,2,internal_dispatch_event,"if ((internal_rx_byte(&code) == 0U) || (internal_rx_byte(&plen) == 0U)) {",partial
libs/ra_hal/src/ra_ble.c,492,3,internal_dispatch_acl,"if ((internal_rx_byte(&hdl_lo) == 0U) || (internal_rx_byte(&hdl_hi) == 0U) ||",partial
libs/ra_hal/src/ra_ble.c,493,2,internal_dispatch_acl,"(internal_rx_byte(&len_lo) == 0U) || (internal_rx_byte(&len_hi) == 0U)) {",partial
libs/ra_hal/src/ra_ble.c,595,2,ra_ble_set_advertising_data,"if ((data == NULL) && (len > 0U)) {",partial
libs/ra_hal/src/ra_ble.c,646,2,ra_ble_scan_start,"if ((interval < k_ra_ble_scan_min) || (interval > k_ra_ble_scan_max)) {",partial
libs/ra_hal/src/ra_ble.c,649,2,ra_ble_scan_start,"if ((window < k_ra_ble_scan_min) || (window > k_ra_ble_scan_max)) {",partial
libs/ra_hal/src/ra_ble.c,721,2,ra_ble_test_inject_rx,"if ((bytes == NULL) || (len == 0U)) {",partial
libs/ra_hal/src/ra_iic_b.c,128,2,internal_iic_b_half_period,"if ((bus_hz == 0U) || (pclka_hz == 0U)) {",partial
libs/ra_hal/src/ra_iic_b.c,592,2,ra_iic_b_set_clock,"if ((bus_hz == 0U) || (pclka_hz == 0U)) {",partial
libs/ra_hal/src/ra_iic_b.c,693,2,internal_iic_b_finalize,"if ((err != k_ra_ok) || !restart) {",partial
libs/ra_hal/src/ra_iic_b.c,969,2,ra_iic_b_transfer,"if ((tx_len == 0U) && (rx_len == 0U)) {",partial
libs/ra_hal/src/ra_iic_b.c,972,2,ra_iic_b_transfer,"if ((tx_len != 0U) && (tx == nullptr)) {",partial
libs/ra_hal/src/ra_iic_b.c,975,2,ra_iic_b_transfer,"if ((rx_len != 0U) && (rx == nullptr)) {",partial
libs/ra_hal/src/ra_iic_b.c,1234,2,ra_iic_b_dispatch_eri,"if ((mask != 0U) && (cb != nullptr)) {",partial
libs/ra_hal/src/ra_usb_paud.c,211,3,internal_is_known_class_request,"return (b_request == k_ra_paud_req_set_cur) || (b_request == k_ra_paud_req_get_cur) ||",partial
libs/ra_hal/src/ra_usb_paud.c,212,3,internal_is_known_class_request,"(b_request == k_ra_paud_req_set_min) || (b_request == k_ra_paud_req_get_min) ||",partial
libs/ra_hal/src/ra_usb_paud.c,213,3,internal_is_known_class_request,"(b_request == k_ra_paud_req_set_max) || (b_request == k_ra_paud_req_get_max) ||",partial
libs/ra_hal/src/ra_usb_paud.c,214,3,internal_is_known_class_request,"(b_request == k_ra_paud_req_set_res) || (b_request == k_ra_paud_req_get_res) ||",partial
libs/ra_hal/src/ra_usb_paud.c,234,3,internal_is_class_envelope,"return (bm == k_ra_paud_bm_class_iface_in) || (bm == k_ra_paud_bm_class_iface_out) ||",partial
libs/ra_hal/src/ra_usb_paud.c,235,2,internal_is_class_envelope,"(bm == k_ra_paud_bm_class_ep_in) || (bm == k_ra_paud_bm_class_ep_out);",partial
libs/ra_hal/src/ra_usb_paud.c,258,2,ra_usb_paud_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_paud.c,361,2,ra_usb_paud_send_frame,"if ((frame == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_paud.c,364,2,ra_usb_paud_send_frame,"if ((len == 0U) || (len > s_state.iso_max_packet)) {",partial
libs/ra_hal/src/ra_usb_paud.c,431,2,ra_usb_paud_set_format,"if ((format.channels < (uint8_t)k_ra_paud_min_channels) ||",partial
libs/ra_hal/src/ra_usb_paud.c,435,2,ra_usb_paud_set_format,"if ((format.bytes_per_sample < (uint8_t)k_ra_paud_min_bps) ||",partial
libs/ra_hal/src/ra_tsn.c,148,2,internal_validate_cfg,"if ((cfg->high_ref_degc == k_ra_tsn_cal_temp_high_125) ||",partial
libs/ra_hal/src/ra_tsn.c,156,2,internal_validate_cfg,"if (!high_ok || !low_ok) {",partial
libs/ra_hal/src/ra_canfd.c,313,2,internal_solve_timing,"if ((bitrate_bps == 0U) || (clock_hz == 0U)) {",yes
libs/ra_hal/src/ra_canfd.c,322,2,internal_solve_timing,"if ((prescaler < k_ra_canfd_prescaler_min) || (prescaler > prescaler_max)) {",partial
libs/ra_hal/src/ra_canfd.c,438,2,ra_canfd_set_bitrate,"if ((data_bitrate_bps != 0U) && (data_bitrate_bps > bitrate_bps)) {",yes
libs/ra_hal/src/ra_canfd.c,485,2,internal_validate_frame,"if ((frame->is_brs != 0U) && (frame->is_fd == 0U)) {",yes
libs/ra_hal/src/ra_usb_composite.c,216,3,internal_validate_class,"if ((cl->init == nullptr) || (cl->handle_setup == nullptr) || (cl->close == nullptr)) {",partial
libs/ra_hal/src/ra_usb_composite.c,428,2,ra_usb_composite_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_pdg.c,310,2,internal_validate_cfg,"if ((cfg->gptclk_hz < k_ra_pdg_freq_low_min_hz) ||",yes
libs/ra_hal/src/ra_pdg.c,363,2,internal_validate_slot,"if ((pin != k_ra_pdg_pin_a) && (pin != k_ra_pdg_pin_b)) {",partial
libs/ra_hal/src/ra_pdg.c,366,2,internal_validate_slot,"if ((edge != k_ra_pdg_edge_rising) && (edge != k_ra_pdg_edge_falling)) {",partial
libs/ra_hal/src/ra_pdg.c,618,2,ra_pdg_set_delay_batch,"if ((count == 0U) || (count > k_ra_pdg_slot_count)) {",yes
libs/ra_hal/src/ra_pdg.c,801,2,ra_pdg_pin_disable,"if ((pin != k_ra_pdg_pin_a) && (pin != k_ra_pdg_pin_b)) {",yes
libs/ra_hal/src/ra_pdg.c,1199,2,ra_pdg_check_constraints,"if ((mode != k_ra_pdg_wave_saw) && (mode != k_ra_pdg_wave_triangle)) {",partial
libs/ra_hal/src/ra_pdg.c,1202,2,ra_pdg_check_constraints,"if ((dir != k_ra_pdg_dir_up) && (dir != k_ra_pdg_dir_down)) {",partial
libs/ra_hal/src/ra_pdg.c,1252,2,ra_pdg_required_write_ns,"if ((pclka_hz == 0U) || (gptclk_hz == 0U)) {",partial
libs/ra_hal/src/ra_pwr.c,338,2,ra_pwr_enter_software_standby,"if ((wupen0 == 0U) && (wupen1 == 0U)) {",partial
