rule,severity,file,line,message
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","658","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","664","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","681","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","686","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","688","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","690","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","692","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","697","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","704","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","712","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_ota/src/ra_ota.c","723","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","118","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","143","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","167","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","174","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","184","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","188","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","202","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","206","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","230","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","231","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_power_profile/src/ra_power_profile.c","239","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1001","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1005","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1009","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1013","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1016","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1051","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1065","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1081","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1084","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","176","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","181","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","195","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","462","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","514","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","519","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","540","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","547","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","563","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","592","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","594","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","596","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","598","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","601","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","610","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","612","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","614","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","617","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","657","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","674","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","677","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","680","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","683","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","688","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","694","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","710","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","713","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","736","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","739","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","742","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","745","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","748","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","758","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","779","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","782","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","785","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","788","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","791","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","794","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","797","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","819","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","835","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","838","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","841","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","844","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","847","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","850","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","855","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","872","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","875","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","895","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","898","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","901","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","905","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","909","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","941","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","956","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","972","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","995","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","998","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","109","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","112","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","195","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","217","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","245","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","268","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","272","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","302","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","318","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","324","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","340","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","359","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","375","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","388","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","405","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","430","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","432","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","434","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","436","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","438","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","440","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","442","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","469","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","476","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","490","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","493","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","503","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","507","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","512","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","536","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","539","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","542","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","545","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","564","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","567","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","585","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","588","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","591","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","598","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","602","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","616","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","619","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","628","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","631","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","634","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_layout.c","637","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_parse.c","63","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_parse.c","66","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_parse.c","69","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","120","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","141","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","144","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","147","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","153","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","55","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_reflow/src/ra_reflow_render.c","58","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","109","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","114","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","128","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","164","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","178","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","190","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","207","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","212","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","215","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","218","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","224","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","242","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","251","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","276","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","279","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","293","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","296","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","302","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","305","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","316","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","321","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","331","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","336","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","339","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","342","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","345","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","352","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","355","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","361","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","371","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","376","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","379","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","382","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","385","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","392","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","395","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","398","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_tls/src/ra_tls.c","404","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","179","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","206","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","209","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","225","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","228","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","278","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","298","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","301","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","304","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","309","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","335","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","339","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","358","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","361","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","386","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
